event_id,session_id,user_id,event_type,product_id,product_name,category,country,device_type,traffic_source,quantity,price,discount,event_timestamp
20b91830-c583-470b-8792-89b3cba85b88,d188cd6d-492c-4094-bb20-a488098414c5,67583,purchase,104,Mouse,Accessories,Nigeria,mobile,facebook,2,40,0.07,2026-05-08 03:49:07
2be67a57-84dc-40bd-bb92-d65af7599712,c7e25cf6-da73-4908-9ac7-f45a8e75c508,96,purchase,104,Mouse,Accessories,Ghana,mobile,google,5,40,0.07,2026-05-08 03:49:08
1e3ea329-0215-4710-b5bb-8724d3ad81cb,6fea1bdd-5ff8-4fb3-a9ea-ef00c0ad5f87,986695,purchase,103,Keyboard,Accessories,Nigeria,desktop,organic,5,70,0.07,2026-05-08 03:49:09
01854473-1dcc-41e1-8fbc-4f58b6b02927,8eee568c-0868-4a99-bcb7-8c70fadf6567,435553,view,102,Phone,Electronics,Nigeria,mobile,google,4,800,0.13,2026-05-08 03:49:10
97eba9f4-2942-4002-8563-062320b710a2,b868148a-abb7-43b5-8532-459c65a1322f,271642,purchase,101,Laptop,Electronics,Nigeria,mobile,google,5,1200,0.16,2026-05-08 03:49:11
3fc8e783-419a-4b18-9d7e-0cfeffab5109,3a60a0c0-330b-42b9-af51-6fecce9cb0b9,69453,purchase,102,Phone,Electronics,Nigeria,mobile,facebook,3,800,0.18,2026-05-08 03:49:12
ce49126c-1f29-49d3-b576-a2df586685bc,f878451c-8c7d-4e50-9a65-057f4ff7c11b,645859,view,104,Mouse,Accessories,Rwanda,mobile,facebook,2,40,0.05,2026-05-08 03:49:13
2f1f6ee9-a270-4f13-bca4-9d9fb370a95f,9dbcf5e6-dbaa-422b-a446-eec5f065b3fe,663826,view,103,Keyboard,Accessories,Rwanda,mobile,facebook,4,70,0.03,2026-05-08 03:49:14
17466aba-4aff-49ab-975a-baf03db983c4,8c3fc043-5aa7-4ee4-9376-616c5804c66e,596681,view,104,Mouse,Accessories,Kenya,mobile,organic,1,40,0.02,2026-05-08 03:49:15
8278d9a5-1b42-4056-a79d-d4ebb9a18e3e,a99f9933-522f-456b-bc43-bcbc492dc7b3,952,view,104,Mouse,Accessories,Rwanda,mobile,google,5,40,0.19,2026-05-08 03:49:16
