event_id,session_id,user_id,event_type,product_id,product_name,category,country,device_type,traffic_source,quantity,price,discount,event_timestamp
8379e710-208c-4b82-896f-335c88ab3d18,d923972f-5fdd-43be-beec-f8dbefffcdb7,777,purchase,104,Mouse,Accessories,Kenya,mobile,organic,5,40,0.13,2026-06-03 06:29:07
54a654c2-85c2-4b84-b81d-c8444d5cabb7,5db1d5b0-8842-42c7-b32d-a0d78cf9ddfc,246513,purchase,102,Phone,Electronics,Kenya,mobile,facebook,3,800,0.18,2026-06-03 06:29:08
718844d4-6354-4a91-9085-ddc255cd3460,14d885a9-7948-42e0-9349-382d3c66f11c,895272,view,103,Keyboard,Accessories,Rwanda,mobile,organic,3,70,0.06,2026-06-03 06:29:09
4c8f8a95-f62e-460c-be90-91a9cc778545,7943c5a0-368e-4a1b-87de-9f2ddc0bdc31,90982,view,104,Mouse,Accessories,Ghana,mobile,organic,1,40,0.11,2026-06-03 06:29:10
bd45c0c3-c2b5-4f01-8746-0436ca41ee0f,7d510b71-5648-42c5-b8bf-4295036be87a,830776,purchase,104,Mouse,Accessories,Kenya,mobile,google,4,40,0.18,2026-06-03 06:29:11
379b515c-208d-4f4d-bc9c-b2dbcd52a568,39ee88ac-f74b-4212-9c39-6af6f4048a4e,903930,view,104,Mouse,Accessories,Nigeria,mobile,google,2,40,0.2,2026-06-03 06:29:12
9bd57153-d41d-4529-b571-81ed4bbe2d09,f215792b-72bf-4cf8-a2d4-93602322ade6,423108,purchase,103,Keyboard,Accessories,Ghana,mobile,organic,2,70,0.14,2026-06-03 06:29:13
4de9f869-6295-4dd3-9fd8-4b50dc6c409f,113934e4-2a2e-4768-8baf-118cbbfaa407,973416,view,101,Laptop,Electronics,Ghana,mobile,facebook,1,1200,0.06,2026-06-03 06:29:14
f7c22990-7c1d-45d3-9ef5-828d4f3108b7,5f256e69-5730-4b05-9fac-e2ee8a0889cd,130941,purchase,104,Mouse,Accessories,Kenya,mobile,google,2,40,0.14,2026-06-03 06:29:15
ce48db0f-f49c-46c2-936f-c2e9eb894f3a,7cc1179c-c267-46c2-a30c-d89953dce1ae,803225,purchase,101,Laptop,Electronics,Nigeria,mobile,organic,5,1200,0.06,2026-06-03 06:29:16
5e35c82c-8e94-473e-95fc-4a2a39de790c,5b486364-df70-4736-b65a-6c6b6c5ab634,992129,view,103,Keyboard,Accessories,Nigeria,mobile,organic,1,70,0.15,2026-06-03 06:29:17
1e409df3-662d-4bd5-b96b-eefeaf8b9d3d,3cdd358b-2a07-41e7-9931-91082453820e,319843,purchase,101,Laptop,Electronics,Ghana,mobile,facebook,5,1200,0.03,2026-06-03 06:29:18
e1df63ac-7a61-4128-a627-3d254ede2b92,8647a7e0-6310-4a8c-a230-9b71f6edf92f,504954,view,101,Laptop,Electronics,Rwanda,desktop,facebook,4,1200,0.07,2026-06-03 06:29:19
94993e8c-62a2-4724-a389-6c663dd6a1ba,7f6565f0-3c41-4b0c-9c14-6a559c4a0889,10,view,101,Laptop,Electronics,Rwanda,desktop,facebook,1,1200,0.18,2026-06-03 06:29:20
