event_id,session_id,user_id,event_type,product_id,product_name,category,country,device_type,traffic_source,quantity,price,discount,event_timestamp
a2ed2a94-1efb-4f7c-95ea-a1831815ea61,6f4bd868-fe85-41b0-8d81-e984cd5337c7,371,view,103,Keyboard,Accessories,Nigeria,desktop,organic,5,70,0.17,2026-06-08 04:49:07
86989b65-363a-4be3-bdc6-3aae5a459276,785d5d02-89e7-46d1-8883-87aa7eb830c5,912899,view,104,Mouse,Accessories,Kenya,mobile,facebook,4,40,0.11,2026-06-08 04:49:08
fc35ae56-acfc-4ece-94b6-b2cb4aa3c04a,9b87a329-6f1e-4d5f-9bc2-f71e7431bb82,932361,purchase,103,Keyboard,Accessories,Nigeria,mobile,google,5,70,0.19,2026-06-08 04:49:09
50f1ee1e-f004-4873-9a52-8791be8d2e8c,911e0ddf-c649-4279-a4f0-ce4dc39c3b42,629455,view,104,Mouse,Accessories,Kenya,desktop,google,5,40,0.19,2026-06-08 04:49:10
e9165398-66c4-4221-b78f-77bb48e50025,b9207ca4-c5f5-47d6-9aaa-f8ce8cdf183c,488741,view,103,Keyboard,Accessories,Ghana,desktop,google,4,70,0.17,2026-06-08 04:49:11
88651f7e-e282-438c-aa6f-173df8760491,f61f9b11-6937-48d9-98e5-6b62bf9bd5f2,884812,view,102,Phone,Electronics,Nigeria,desktop,google,2,800,0.11,2026-06-08 04:49:12
61dc343a-5553-4f6c-a71a-a3494eba3fd5,833035a6-e6a6-441d-9802-127ced438832,614474,view,104,Mouse,Accessories,Rwanda,desktop,google,1,40,0.02,2026-06-08 04:49:13
ce34b9bc-2507-492b-8b34-ea87223ad725,d44f5171-7ec0-4389-979d-ea3e010c12e2,343,view,104,Mouse,Accessories,Nigeria,mobile,google,1,40,0.0,2026-06-08 04:49:14
ad08c709-c564-4a17-9378-d99dab141c34,64823d15-318b-47a1-9591-a8c6e9c65f7a,981,view,104,Mouse,Accessories,Kenya,desktop,organic,1,40,0.01,2026-06-08 04:49:15
9fae7d83-b740-4c0d-8530-94a903cf85ab,feb68e09-35f5-4233-a870-da0f268758e1,197,view,102,Phone,Electronics,Kenya,desktop,facebook,4,800,0.06,2026-06-08 04:49:16
f52bf62b-1091-4cee-80b7-a852a6a23fdd,8cdeb75b-f5e4-4ced-bcd8-7f217eb27675,855,purchase,102,Phone,Electronics,Kenya,desktop,organic,2,800,0.06,2026-06-08 04:49:17
85a650fc-481c-4e22-ae1a-7a94a4a90e3c,abd63c13-9275-461d-9029-c4b04e7b8a41,378,purchase,101,Laptop,Electronics,Nigeria,mobile,google,2,1200,0.11,2026-06-08 04:49:18
230d8728-e5d5-4613-87d1-a410ca88f7da,9ced2673-b270-4266-af1d-db170e1e5c09,192886,view,102,Phone,Electronics,Kenya,desktop,google,3,800,0.15,2026-06-08 04:49:19
239ce05f-f3ad-41d9-b87a-c9695e80ccd6,2f1c278d-f0db-491b-8f1e-1c673d2260cf,380480,purchase,101,Laptop,Electronics,Rwanda,mobile,facebook,2,1200,0.1,2026-06-08 04:49:20
83a8c747-99a0-4c0d-849c-7b8b52f62352,6b72af1b-9cb6-42e2-a0ce-b9ae4ae61d02,732658,purchase,103,Keyboard,Accessories,Kenya,mobile,facebook,5,70,0.02,2026-06-08 04:49:21
5556afc7-88fb-436f-9058-8b543cac7441,de9f9f04-44a1-4b33-93cc-fe8cd75769c7,620261,purchase,103,Keyboard,Accessories,Nigeria,desktop,google,1,70,0.14,2026-06-08 04:49:22
1348c62e-d232-47e5-8438-18c0a63a542f,edae305c-25e4-46dc-8daa-e08dfb00775f,540350,purchase,101,Laptop,Electronics,Kenya,mobile,organic,1,1200,0.02,2026-06-08 04:49:23
7ae77ff2-d4bc-4ebb-9920-41fdecfd69cd,cbdecb5d-daab-4606-9c41-df5454e6ae71,497792,view,104,Mouse,Accessories,Nigeria,mobile,google,4,40,0.15,2026-06-08 04:49:24
eaca589b-183e-402e-b812-ca2a7898e915,92d437d6-0668-4b19-b591-c9a6283b7df2,54,view,101,Laptop,Electronics,Ghana,desktop,google,4,1200,0.08,2026-06-08 04:49:25
