event_id,session_id,user_id,event_type,product_id,product_name,category,country,device_type,traffic_source,quantity,price,discount,event_timestamp
d3f1e3c5-920c-4b49-be69-5d52edfbc979,56432454-7be1-468b-a836-32773bb6e080,917869,purchase,104,Mouse,Accessories,Nigeria,mobile,organic,1,40,0.19,2026-06-06 12:49:07
99992b60-c069-46c0-808c-cba85afa07d3,886b2ea7-e84b-4380-ae9c-0fca090ecc5a,426852,view,101,Laptop,Electronics,Rwanda,mobile,organic,3,1200,0.19,2026-06-06 12:49:08
41d82661-5090-4e94-b0e6-df6e34b48bea,b3a25f8c-f943-477f-907d-d6fa4cdf8780,432925,view,101,Laptop,Electronics,Kenya,desktop,organic,4,1200,0.1,2026-06-06 12:49:09
cda2ca87-a6ac-4d9f-a01c-87e0a47d4be1,7a35cdd2-7337-4771-909c-f46b9912565a,881077,view,102,Phone,Electronics,Rwanda,desktop,organic,2,800,0.02,2026-06-06 12:49:10
4b8f7e84-7551-47fd-8661-257eef750628,35fe97b8-32e6-431b-8c6d-6ead04f2d4fb,537262,view,103,Keyboard,Accessories,Rwanda,mobile,facebook,3,70,0.05,2026-06-06 12:49:11
24744e0d-9d28-4e77-87c9-84f0510c9f46,fd88c73b-cd0f-41fe-b36c-6ddef2066a72,419658,purchase,104,Mouse,Accessories,Kenya,desktop,google,5,40,0.02,2026-06-06 12:49:12
d53127c1-de53-4094-961a-ab0ab6f40cec,85ec8007-a05c-4319-8400-199ad4e8c27c,166207,view,104,Mouse,Accessories,Kenya,mobile,facebook,5,40,0.07,2026-06-06 12:49:13
fde4e52a-c075-4e72-a790-6dba1f37148e,b8a7b0bf-8018-4c64-ac8f-c9a473750ca1,959612,view,103,Keyboard,Accessories,Ghana,mobile,facebook,5,70,0.02,2026-06-06 12:49:14
01a3a876-6e7b-4f8d-a9e6-61343c1d0bdd,88a75388-c88d-457c-8d9d-74450af76eeb,538187,view,104,Mouse,Accessories,Rwanda,mobile,facebook,4,40,0.1,2026-06-06 12:49:15
f9d6da23-368e-4de0-b773-5f4ee9fb6d3b,34cb91f5-8e9d-4f0d-b8ac-9b70dd64339a,190560,view,103,Keyboard,Accessories,Nigeria,desktop,facebook,2,70,0.09,2026-06-06 12:49:16
05ade0a3-8adb-40ac-8ea9-75317e243397,64ea995e-a074-42ae-9648-c9f880ed7d7d,19749,purchase,101,Laptop,Electronics,Ghana,mobile,organic,1,1200,0.17,2026-06-06 12:49:17
3509990c-9025-47e3-8c93-b57c992e6b2b,f36164a6-fce1-48e1-b4de-3810876729a4,661147,view,103,Keyboard,Accessories,Rwanda,desktop,facebook,1,70,0.16,2026-06-06 12:49:18
e2b2661a-3574-4a22-bb29-4aa7570dbe4f,1c3ac3e5-676f-4467-a8f4-d9d256d91049,583,purchase,101,Laptop,Electronics,Ghana,desktop,google,4,1200,0.08,2026-06-06 12:49:19
12fc31fc-53e1-41c5-8eaf-22f58b2d0e7b,32d7571a-8204-4273-970a-61ee59ddb3f7,569,view,103,Keyboard,Accessories,Ghana,mobile,facebook,5,70,0.12,2026-06-06 12:49:20
80ba9123-00a1-4a15-94aa-f899838df33d,b1c863d6-b92b-41d7-b462-118d19f1bab5,356809,view,102,Phone,Electronics,Kenya,mobile,facebook,2,800,0.1,2026-06-06 12:49:21
94825150-1b4d-4197-9faf-3b9d1cddaddb,e31b1975-bd87-4355-945c-4d7d3de1cea3,522803,view,104,Mouse,Accessories,Nigeria,desktop,organic,3,40,0.08,2026-06-06 12:49:22
52ca2377-d708-4b0c-9775-01c39dfe7722,389cfa08-10cc-4bc0-9f27-0f65586de1f9,994,view,102,Phone,Electronics,Rwanda,mobile,facebook,5,800,0.07,2026-06-06 12:49:23
29fe7974-4062-4992-aba2-bdacf793cd23,32fff16c-e5b2-4d12-8d8d-dd81054ba99e,780,view,101,Laptop,Electronics,Kenya,mobile,google,5,1200,0.19,2026-06-06 12:49:24
11dbf3ab-d6f7-4835-9a81-3af2b05b3533,6cf4f271-ed37-4d9b-b84e-b4bf201d3c19,364426,view,102,Phone,Electronics,Rwanda,desktop,facebook,3,800,0.18,2026-06-06 12:49:25
369846fd-6cf5-43ee-a4e1-608a10a6b3c7,eaf793e1-f2fc-44e7-81af-6ba7f4124fc1,335,view,103,Keyboard,Accessories,Rwanda,desktop,organic,1,70,0.05,2026-06-06 12:49:26
2d985e1a-4674-4de9-ae09-019c5567d40f,ceba1adf-59f5-4d5a-b70c-e3aa376f2dfb,576643,view,101,Laptop,Electronics,Rwanda,desktop,organic,1,1200,0.1,2026-06-06 12:49:27
0ea4a5b4-d138-4ba8-a657-2c40f1e617b2,24497c88-2b12-4695-a421-067bd07812a9,989170,view,101,Laptop,Electronics,Rwanda,mobile,google,4,1200,0.14,2026-06-06 12:49:28
0ae8f9cc-4ee1-4c40-ad81-716ca40fb01f,7ed12128-3bbd-40fc-bad1-687efb8c9e57,385,purchase,103,Keyboard,Accessories,Nigeria,desktop,facebook,1,70,0.19,2026-06-06 12:49:29
99aaab2c-cc65-4282-99e8-d3459128877b,9cb97365-f944-4108-9104-562b846c217c,406,purchase,101,Laptop,Electronics,Rwanda,desktop,facebook,2,1200,0.08,2026-06-06 12:49:30
1b8a4c46-fc52-4b63-99f0-8a0d99109ab5,46ae8c6c-5396-4055-b5d9-e5c74ffb5243,42861,purchase,102,Phone,Electronics,Ghana,mobile,organic,1,800,0.08,2026-06-06 12:49:31
e993ee69-5b42-41dd-8294-2da654b84fcf,95c16755-5bc5-42ce-8120-76d385286518,742995,view,104,Mouse,Accessories,Rwanda,mobile,google,4,40,0.17,2026-06-06 12:49:32
b5aaa4c8-0dbe-4c6e-81b0-ae976cbc8edb,9d6b0389-a1d3-4c0b-82cc-aca61b0c550d,23645,view,103,Keyboard,Accessories,Ghana,desktop,facebook,4,70,0.2,2026-06-06 12:49:33
16ac1ea4-b9ae-4b89-b4fb-cdd252f31504,67ab1f31-2326-4fdb-a911-5d47ed719fd4,406,view,104,Mouse,Accessories,Nigeria,mobile,organic,2,40,0.04,2026-06-06 12:49:34
e7ebe063-504d-4479-a3fd-bfe02e92308c,9738cb75-7e67-4176-94c2-997de6a18f68,230484,view,101,Laptop,Electronics,Ghana,desktop,organic,1,1200,0.1,2026-06-06 12:49:35
dd180b07-c1de-43e0-9152-bd5bccf910e2,8255ce60-8308-4919-91e4-db221f5b594d,549440,view,103,Keyboard,Accessories,Kenya,desktop,organic,3,70,0.02,2026-06-06 12:49:36
427ceb75-0a24-48db-800c-1560a98fbdad,7d8d1151-6ec3-496d-b726-fc8dd0d5e2e3,380688,purchase,104,Mouse,Accessories,Nigeria,mobile,google,3,40,0.19,2026-06-06 12:49:37
f22d35b3-b830-4aa4-b845-8354717deb52,4fcb7098-4799-4b11-bd09-672cdcc7e128,170082,view,102,Phone,Electronics,Nigeria,mobile,organic,3,800,0.03,2026-06-06 12:49:38
64ee24f9-1377-4f06-9191-ba14a9b69f1b,4c790a2a-949b-4d7d-a302-94b9164c67c1,121416,purchase,103,Keyboard,Accessories,Nigeria,mobile,organic,2,70,0.2,2026-06-06 12:49:39
7007b9d7-32dd-4f89-92bf-7495366bc284,793dca5d-83bd-42b7-ac5f-3bdc19368222,539,purchase,104,Mouse,Accessories,Ghana,desktop,organic,4,40,0.1,2026-06-06 12:49:40
674ad6bf-7a3a-4cb1-a7a5-5f65b87fcc1e,5067668a-a3a6-425e-a7c5-1f9cc8507c0a,716,purchase,101,Laptop,Electronics,Kenya,mobile,organic,1,1200,0.19,2026-06-06 12:49:41
6edfd5a5-0a5c-4915-af56-255d7f1c7172,5041b440-7c98-40e4-aae5-4196134d86d4,841672,view,101,Laptop,Electronics,Kenya,mobile,facebook,2,1200,0.01,2026-06-06 12:49:42
5361e898-c4d4-47dd-80ca-eaad35a2ef9e,ffdf21b3-759d-4b8d-ac67-faa2411051f7,590165,purchase,102,Phone,Electronics,Nigeria,mobile,google,4,800,0.17,2026-06-06 12:49:43
f0f04fb5-4dec-44de-b721-3e40d4a0b779,66694b74-d472-43c1-aa75-bf07e5c5f356,59292,view,103,Keyboard,Accessories,Nigeria,desktop,organic,5,70,0.09,2026-06-06 12:49:44
3c474778-ad1b-4b9e-8977-83f72b9b8320,cfd28731-83ff-4546-a075-ee1ac8e9eb5d,532830,purchase,104,Mouse,Accessories,Kenya,mobile,google,3,40,0.13,2026-06-06 12:49:45
c11b52bd-12b3-4026-9239-ebfe3f87a7d1,badb6a94-433d-42fa-828d-4681330a6efd,458,purchase,101,Laptop,Electronics,Rwanda,mobile,google,5,1200,0.17,2026-06-06 12:49:46
7d8955a7-47a1-4239-9588-0f7ac1df0f1d,fa5bb169-8d1c-4799-9164-9abf97cbc557,461201,view,101,Laptop,Electronics,Kenya,mobile,google,2,1200,0.12,2026-06-06 12:49:47
d2ea273a-08c8-40d7-aed6-dade58f248af,ac92fd45-4406-478b-ba9e-a00fed42f7b9,967980,purchase,104,Mouse,Accessories,Ghana,mobile,organic,1,40,0.11,2026-06-06 12:49:48
b4a738a3-62c2-4395-8d29-7f36df8acc26,5b4d31aa-0248-4d0b-b620-c89d8cbff871,357,purchase,101,Laptop,Electronics,Rwanda,mobile,google,2,1200,0.19,2026-06-06 12:49:49
b4f46409-81fa-4313-98e9-b1c1f68d87e1,43aa8ff6-8ace-435a-9517-f1570f31b845,581870,purchase,104,Mouse,Accessories,Nigeria,desktop,google,1,40,0.13,2026-06-06 12:49:50
bb24216f-1123-4f7c-bf9b-5e551f7bcd5d,f907b739-e718-49e1-b872-27d3c9f38677,442307,view,101,Laptop,Electronics,Ghana,desktop,organic,5,1200,0.01,2026-06-06 12:49:51
3e455e14-ce8e-4282-bc35-69684cf35e6e,95f8cbad-9542-4ff8-81cd-2354446dcf8c,586850,view,104,Mouse,Accessories,Kenya,desktop,google,5,40,0.11,2026-06-06 12:49:52
4e9f50f3-c0e7-4475-9e8a-d7701bbfb6cd,bf6e8adb-6103-47b8-81a2-f19b7659c6fb,139,purchase,101,Laptop,Electronics,Kenya,desktop,organic,2,1200,0.1,2026-06-06 12:49:53
512e0902-d37b-4d7c-b5b8-cd34cb515c9f,23b666c3-8bee-4fb9-92b0-bf805cb6b0cb,760,purchase,101,Laptop,Electronics,Nigeria,desktop,google,3,1200,0.05,2026-06-06 12:49:54
dc9556af-5cef-4151-9dc0-86d355f610fa,ea6e8340-2c33-48d5-8e46-ec9e4dcbc3cf,540,purchase,104,Mouse,Accessories,Kenya,mobile,facebook,5,40,0.05,2026-06-06 12:49:55
d65a49d0-3fed-487e-a7d5-49d8021d4afb,4b575b7f-8139-40e6-8cb0-240519cb74e0,74,purchase,103,Keyboard,Accessories,Nigeria,desktop,organic,3,70,0.03,2026-06-06 12:49:56
1e2ffd9a-73b6-4e79-8480-cb6498069030,5619cce1-3553-4171-a86b-7c34f9456c53,1000,purchase,103,Keyboard,Accessories,Ghana,mobile,organic,4,70,0.0,2026-06-06 12:49:57
d9ecb0b5-7d49-496b-813e-d8c148906dbd,7081ca26-3df9-4737-af39-262ecafccb62,481,view,101,Laptop,Electronics,Kenya,desktop,facebook,3,1200,0.14,2026-06-06 12:49:58
50a2109f-3ea1-498e-91a7-3b444bec576f,5e31dce2-bfbb-41d9-b747-2a12350184c3,426607,view,104,Mouse,Accessories,Ghana,mobile,organic,5,40,0.02,2026-06-06 12:49:59
ada36861-e743-427f-be2b-63948347a58a,b12f134d-fae1-4c20-a91e-f523cda3e0ae,248684,view,103,Keyboard,Accessories,Nigeria,mobile,facebook,1,70,0.15,2026-06-06 12:50:00
8f132a18-fc88-4a79-b0b6-e35ecb2b22a3,fff3e2f9-bdb9-480e-a574-b6c1af0a0cd4,717561,purchase,101,Laptop,Electronics,Nigeria,desktop,google,3,1200,0.08,2026-06-06 12:50:01
05f6184d-d366-452c-9fb9-e30fdf50b695,1d0e126f-0bf5-4061-b1d7-b96fb9a46ea5,36374,view,103,Keyboard,Accessories,Rwanda,mobile,facebook,2,70,0.08,2026-06-06 12:50:02
9465f8d9-2023-4c32-8a98-92598d0687cc,e40bd7b5-c7e3-4cc2-9f54-7e11b984af2a,344784,purchase,103,Keyboard,Accessories,Ghana,desktop,facebook,4,70,0.08,2026-06-06 12:50:03
6e03c9a6-350b-4f91-ad79-152490f95665,c47bd0f5-9709-4faf-b87f-3da4504421fb,505,purchase,104,Mouse,Accessories,Ghana,mobile,facebook,3,40,0.13,2026-06-06 12:50:04
acd82f03-7d14-4f6d-9f5d-db6d59941158,a42ecd11-89bb-483a-ae80-401fdd4552a8,349976,view,102,Phone,Electronics,Kenya,desktop,facebook,2,800,0.04,2026-06-06 12:50:05
e88da27a-0d36-4d27-9980-1b9793c847ea,1feb69ee-52a8-4e03-95fb-09c3980c3032,771,view,101,Laptop,Electronics,Rwanda,desktop,organic,5,1200,0.08,2026-06-06 12:50:06
d4b9d8e3-97cd-4d1d-a56b-26362bcdec3f,14639583-6ee8-4c07-993a-bf9ec50f6362,527448,view,101,Laptop,Electronics,Kenya,mobile,google,5,1200,0.06,2026-06-06 12:50:07
0a890d2d-2d09-4d3f-8b65-184b4efc91ea,f233a769-ffe1-4448-b3bd-9d96768ce32a,552835,view,102,Phone,Electronics,Kenya,mobile,facebook,5,800,0.16,2026-06-06 12:50:08
33899ef4-58f2-4cbe-a282-f198e0a108f9,570ea70f-3430-4fed-9a11-15475675d791,92906,view,104,Mouse,Accessories,Rwanda,mobile,facebook,2,40,0.06,2026-06-06 12:50:09
2bca97bd-e15a-45cb-9a60-679614809f98,03ec7af5-765f-497e-b7f4-d1821c211cad,405773,purchase,102,Phone,Electronics,Kenya,mobile,google,2,800,0.19,2026-06-06 12:50:10
128fa5dc-03b0-4e80-9417-ee50d5f8c9db,11e1e863-1f23-4942-b1b8-1d42e7cc72d9,162942,purchase,104,Mouse,Accessories,Nigeria,mobile,facebook,4,40,0.1,2026-06-06 12:50:11
42d1d184-27ec-4184-a336-1f56f0692765,4c6fcc4e-5adc-4f92-ab55-6c96e32b7f73,377,view,104,Mouse,Accessories,Rwanda,mobile,organic,2,40,0.02,2026-06-06 12:50:12
6d826f95-0f7d-4d01-a29a-17c142d7ba2e,1ebf8a29-ada5-408f-9151-1b3d00a925d8,433945,purchase,102,Phone,Electronics,Ghana,desktop,organic,5,800,0.11,2026-06-06 12:50:13
8b50c992-29cf-4a14-9ef8-37f2c24d73cd,ee660e3e-a626-4176-89f4-d5e4fa428703,746738,purchase,104,Mouse,Accessories,Ghana,mobile,facebook,3,40,0.16,2026-06-06 12:50:14
a0807a5f-863c-4076-a267-39094e1ed6cc,b2cf3161-3eaa-4b55-9dc8-4cc869bd8c34,202478,view,102,Phone,Electronics,Rwanda,desktop,facebook,4,800,0.1,2026-06-06 12:50:15
62c5d10b-cff5-4880-af94-2101e835a44e,6f8c24e2-a238-4081-bdc0-bf0b3d22e54d,976120,view,101,Laptop,Electronics,Ghana,desktop,facebook,4,1200,0.06,2026-06-06 12:50:16
e391569f-dabe-4334-b3ed-2a3f88249c1b,6f7c4e51-a304-47d3-924a-9f9882dc3ef1,871020,view,102,Phone,Electronics,Ghana,desktop,facebook,1,800,0.03,2026-06-06 12:50:17
05bf5c07-6561-4444-9a98-b0bf6900d7c6,7d7a2b91-fcc0-433a-979c-77ce6010d6d3,782770,view,102,Phone,Electronics,Nigeria,mobile,organic,3,800,0.09,2026-06-06 12:50:18
d3e26dbc-54b9-41b1-994b-17cd91b79b79,26b88c57-fa0b-4908-918d-70c6f31ec92c,637234,view,101,Laptop,Electronics,Nigeria,mobile,organic,1,1200,0.14,2026-06-06 12:50:19
be86966a-54ae-4dcf-98f3-a6b86833c350,1c16a3b7-ffac-4c0e-8df5-3266564163a0,178447,purchase,104,Mouse,Accessories,Ghana,mobile,google,1,40,0.04,2026-06-06 12:50:20
