event_id,session_id,user_id,event_type,product_id,product_name,category,country,device_type,traffic_source,quantity,price,discount,event_timestamp
fa5104c9-e661-4387-aede-eaeba509f4c3,4634872d-f2bf-4c95-8082-ee4287ecbd19,876400,purchase,102,Phone,Electronics,Kenya,desktop,facebook,5,800,0.19,2026-06-25 03:29:07
126dc525-44c9-49f9-9b65-7f72e50adb16,02c281e8-583a-4ff4-9e2b-bc977bbea165,87432,view,101,Laptop,Electronics,Kenya,mobile,organic,5,1200,0.0,2026-06-25 03:29:08
4307207e-93dd-4a95-9023-bace842fc5cf,2c4f43b4-2ef7-473e-bea5-8dafac8fcf28,286209,purchase,103,Keyboard,Accessories,Rwanda,mobile,organic,4,70,0.11,2026-06-25 03:29:09
1b23438b-c2e1-4836-9992-c16d0c6ed5ed,8e3b05f3-4efb-4d7f-9702-21351c867a1a,553640,view,101,Laptop,Electronics,Ghana,desktop,google,5,1200,0.06,2026-06-25 03:29:10
8ffda7fa-40e2-4500-a0cb-6de634112fa2,3ab503f8-d1b8-4197-832d-a1093a140624,166718,view,101,Laptop,Electronics,Ghana,desktop,facebook,5,1200,0.09,2026-06-25 03:29:11
6a0566dd-3f21-410b-a28f-52d9f574f2c1,fea16926-8cae-4dfb-aea0-f6836263eb21,494400,purchase,103,Keyboard,Accessories,Rwanda,desktop,google,4,70,0.01,2026-06-25 03:29:12
04f997be-fa85-4f1c-bd76-c2ad12f104c8,cb42c8f4-8851-4149-ba67-3a723e7708b1,429,purchase,102,Phone,Electronics,Rwanda,desktop,google,1,800,0.04,2026-06-25 03:29:13
aa4af3f0-edc1-48e6-a825-341672322572,baea4fc5-c0bb-44d5-8191-69b7b393f5ee,672,view,101,Laptop,Electronics,Rwanda,desktop,organic,5,1200,0.16,2026-06-25 03:29:14
b94f6093-4652-427e-87e9-865b912b898e,11c99025-afd0-45a4-8c69-1da975cd61fe,872377,purchase,104,Mouse,Accessories,Nigeria,mobile,google,4,40,0.08,2026-06-25 03:29:15
0fd376fd-1fe7-4234-98e2-33b7c1f9a753,a9c3b32b-8b0e-481a-a72c-1ad827a91093,503,purchase,101,Laptop,Electronics,Ghana,mobile,facebook,1,1200,0.01,2026-06-25 03:29:16
6c9de4ee-a340-4848-9581-69534ad259d1,22728026-9d9e-49cd-b9f9-b349c07e9bd9,743,purchase,102,Phone,Electronics,Nigeria,desktop,google,4,800,0.1,2026-06-25 03:29:17
23dce4f2-0366-4882-983e-085ef29e8c23,e75ee2c7-a473-4a06-8c4c-263994b77a1f,904,view,101,Laptop,Electronics,Rwanda,mobile,organic,2,1200,0.12,2026-06-25 03:29:18
7b739db0-e65b-4a39-bb51-84649b83f066,c485c5af-1920-4071-b94b-26ebb39a6745,851580,view,103,Keyboard,Accessories,Nigeria,mobile,facebook,2,70,0.15,2026-06-25 03:29:19
90aca197-e880-4791-ba42-7b0bd52b28d1,a6eef7fa-ade4-4286-abe0-bedddf2587ac,735,view,101,Laptop,Electronics,Ghana,mobile,google,1,1200,0.11,2026-06-25 03:29:20
9d0d992b-c561-40cd-b6e7-45f4653b459d,c62fe471-3189-4ce1-ba28-3037f010e684,310,purchase,102,Phone,Electronics,Rwanda,mobile,google,2,800,0.19,2026-06-25 03:29:21
21803af4-c1a3-45b7-8dc3-dc3532d985dc,2812da81-6825-48f1-a413-2494d3d8e93d,929236,view,101,Laptop,Electronics,Nigeria,mobile,facebook,5,1200,0.17,2026-06-25 03:29:22
50edf140-2792-44d6-89f2-c743644d8018,ea5569dc-93e2-4b80-818d-9c905b8f6340,681663,view,102,Phone,Electronics,Kenya,desktop,google,2,800,0.14,2026-06-25 03:29:23
34028803-5307-406b-8fc6-00fddef5a34d,f2fe47db-ac36-44f3-9829-b03008bc0e4c,541552,purchase,101,Laptop,Electronics,Ghana,desktop,google,5,1200,0.09,2026-06-25 03:29:24
2272c271-ddcd-42b0-a71d-63cdf260490b,3def52ce-592b-4e05-bb24-00597535590b,394925,view,102,Phone,Electronics,Nigeria,desktop,google,3,800,0.12,2026-06-25 03:29:25
e25c426f-a1b9-4f6d-80b3-efacadf80262,dd34fcad-dbb6-4c46-8649-b7fb7820cd54,726563,view,103,Keyboard,Accessories,Ghana,desktop,google,5,70,0.02,2026-06-25 03:29:26
fa43019b-a620-4fce-9ae0-30ec273312e2,11271103-ea29-42e6-9d72-87805665059f,366279,view,103,Keyboard,Accessories,Nigeria,mobile,facebook,3,70,0.17,2026-06-25 03:29:27
c74cf3cc-0faa-40d0-89ec-c6611170a7f9,8dfbe976-36a5-47ab-8b0e-03dd227bd2ff,302,purchase,104,Mouse,Accessories,Rwanda,desktop,organic,3,40,0.13,2026-06-25 03:29:28
cac62e48-819b-476c-a9c0-5d9e98f8e32d,6b90a053-8d9f-44a9-920b-ab9f40945fa3,613629,purchase,102,Phone,Electronics,Ghana,mobile,google,5,800,0.01,2026-06-25 03:29:29
3c6dff1a-6ee7-4b8a-9351-922d478ea745,25baa81c-81ab-4deb-a756-fbb979eec83c,807279,view,103,Keyboard,Accessories,Nigeria,mobile,facebook,4,70,0.19,2026-06-25 03:29:30
