event_id,session_id,user_id,event_type,product_id,product_name,category,country,device_type,traffic_source,quantity,price,discount,event_timestamp
5eabd3f0-2dcd-4460-9b5b-d4676413ccdd,bd5aceb2-6906-4296-91a9-f7f28a5dc1eb,990201,purchase,101,Laptop,Electronics,Ghana,desktop,google,3,1200,0.13,2026-06-06 17:32:27
c0e89349-b47d-4e8d-ae98-57d66cd3e8f9,b61daa1e-2e2d-4985-afe9-62dead70a03f,165511,view,104,Mouse,Accessories,Ghana,desktop,google,2,40,0.19,2026-06-06 17:32:28
9697d99f-e063-45ae-a691-0b4216bfb9d6,7aa891e3-96e5-40cc-ba72-2c6712ca7c15,680816,view,103,Keyboard,Accessories,Ghana,desktop,google,1,70,0.05,2026-06-06 17:32:29
7277b64b-fde8-4455-8d25-f5a658e41417,9f2deab0-6159-4641-b69b-c629955a5448,96787,view,102,Phone,Electronics,Kenya,mobile,organic,1,800,0.12,2026-06-06 17:32:30
ad32eb6b-36bf-4476-99cf-45d5d9838630,1f09fbfa-7be8-4b15-a573-9aef0c4508ba,225896,purchase,102,Phone,Electronics,Ghana,desktop,facebook,4,800,0.14,2026-06-06 17:32:31
9043bea7-218a-4cc4-a6d9-2ca68e752a91,e0bef883-d963-4567-8f76-0b3762302daf,877,purchase,102,Phone,Electronics,Nigeria,desktop,google,2,800,0.02,2026-06-06 17:32:32
8c1aabfe-3c46-4250-985b-249f5f51fa92,dc5d80ff-04ad-4340-8249-2506352bcaf2,384,purchase,101,Laptop,Electronics,Ghana,mobile,organic,1,1200,0.06,2026-06-06 17:32:33
3e6d522d-752a-4528-a9a6-420e859524dd,cd8bf972-872d-4bf1-8777-b11dda339898,213395,view,101,Laptop,Electronics,Kenya,desktop,google,2,1200,0.18,2026-06-06 17:32:34
5828ba49-82b3-4771-8846-17c87c37e430,e6d39274-25ec-4a31-91da-dfe7d4b65cd3,416595,purchase,103,Keyboard,Accessories,Rwanda,mobile,organic,5,70,0.11,2026-06-06 17:32:35
32232813-a004-4f93-bbfe-aa1228492d51,8220cf7c-7690-485e-b152-b6d086253371,261,view,104,Mouse,Accessories,Rwanda,desktop,facebook,4,40,0.1,2026-06-06 17:32:36
4340b89d-011f-4cd1-a38d-f104ce6fc823,1ccf1894-b706-4f4e-a3c2-77d09c90609c,557,view,104,Mouse,Accessories,Kenya,desktop,organic,1,40,0.06,2026-06-06 17:32:37
15e2f2eb-3e5a-4d00-8ddd-8d59561066be,5f51dc0c-d89f-459a-9a20-d2ad7ff016b5,241000,purchase,101,Laptop,Electronics,Rwanda,desktop,facebook,3,1200,0.16,2026-06-06 17:32:38
697f7e27-3f9b-4b21-93f1-66ac45cd670f,a666909b-232f-4b25-9dae-f2bd54ac6a80,459,purchase,102,Phone,Electronics,Ghana,mobile,google,1,800,0.2,2026-06-06 17:32:39
36dbb768-adbe-44d4-9812-ac92fc98926c,b01e60d9-6f0c-4f01-b97c-4eaae9337f39,679900,view,101,Laptop,Electronics,Kenya,desktop,organic,5,1200,0.1,2026-06-06 17:32:40
e787f3e2-12ee-4dd3-befd-180df770bfd2,96197d5b-4fb8-4002-a2ef-187cd6815734,964258,view,101,Laptop,Electronics,Nigeria,desktop,google,3,1200,0.06,2026-06-06 17:32:41
4a7eac99-8cae-40c0-ace5-571fd61aeff2,16a5cbb0-4bac-4654-8c29-b79c7368b077,270,purchase,101,Laptop,Electronics,Rwanda,desktop,google,1,1200,0.01,2026-06-06 17:32:42
c904165a-c927-465e-9d0b-591d3aae3ca2,111e91ac-55cd-4de5-b331-7bb0023cdd7c,321,view,103,Keyboard,Accessories,Nigeria,mobile,organic,2,70,0.18,2026-06-06 17:32:43
f6efd9fb-70d6-4b81-88cb-aa2930057919,b932979c-a264-47e3-9bd5-3e649a0a7fa2,517150,view,103,Keyboard,Accessories,Rwanda,mobile,facebook,3,70,0.05,2026-06-06 17:32:44
6e61fbdb-f51d-4b44-afa7-d8160cd47df6,ebad320b-7388-4d25-bd21-0b1566a827f9,754811,purchase,103,Keyboard,Accessories,Rwanda,desktop,organic,2,70,0.09,2026-06-06 17:32:45
be3288e4-cc56-49cf-8c6e-2d703809d520,c617bf44-1b45-4307-b063-c729a6de9b06,75768,purchase,102,Phone,Electronics,Ghana,mobile,google,2,800,0.06,2026-06-06 17:32:46
a80b0655-8a59-4b48-9e87-5a1bba8a00d9,28696597-d8c7-4fd8-b5bd-b0fb1596db89,842279,view,103,Keyboard,Accessories,Rwanda,mobile,organic,2,70,0.09,2026-06-06 17:32:47
9113a0ce-8a93-48f7-b1d2-890e48a144aa,2fd79eed-7083-494d-afac-4ba4980c97e4,364475,view,104,Mouse,Accessories,Kenya,desktop,google,5,40,0.07,2026-06-06 17:32:48
2b343841-b4bc-4867-8ac1-184dab55ab16,13e37977-055a-4f24-a48f-867fb272a566,348974,purchase,103,Keyboard,Accessories,Rwanda,desktop,facebook,5,70,0.13,2026-06-06 17:32:49
08388f15-dfed-44d3-b36b-6d352e7f5986,4c48f9c9-62d4-4260-bba1-552a802c5540,954618,view,101,Laptop,Electronics,Kenya,desktop,facebook,5,1200,0.05,2026-06-06 17:32:50
5f7e1544-5c1a-4d45-94c3-34b42c14565b,85654778-0931-41cc-8447-9c9260a15975,911608,view,104,Mouse,Accessories,Ghana,desktop,google,5,40,0.1,2026-06-06 17:32:51
f6be2b16-df1f-4df5-8a45-82a1be6061da,87abb3e4-85a3-4273-91ad-1feefafd776f,183383,view,104,Mouse,Accessories,Kenya,desktop,facebook,5,40,0.02,2026-06-06 17:32:52
1677a785-063e-4a61-8676-45b51f670ce4,6a134ec0-3714-4cc5-9ffa-53497304d167,155659,purchase,102,Phone,Electronics,Rwanda,mobile,facebook,4,800,0.03,2026-06-06 17:32:53
eeb4f363-6a23-4450-94b3-136878decc5d,e9b88bad-24a7-4b97-bd8e-f9ec1af1a197,220460,view,102,Phone,Electronics,Kenya,desktop,google,2,800,0.18,2026-06-06 17:32:54
056bba6b-cc92-42b6-9715-243d84421dab,886ec04f-4ec1-44b2-aeb8-9f3513a0a78b,163,view,103,Keyboard,Accessories,Ghana,desktop,google,1,70,0.18,2026-06-06 17:32:55
27a4eb4a-069a-4ddf-b8cd-4f6d6e848c96,0b001aea-76f8-48ad-9063-f41b6472b6b5,758308,purchase,102,Phone,Electronics,Rwanda,mobile,facebook,4,800,0.07,2026-06-06 17:32:56
13cfb195-d112-4e50-a3ef-f0e7010a2edd,d17a0b9d-1b92-4d2d-a73a-6b2fd38e487c,897380,view,101,Laptop,Electronics,Rwanda,desktop,organic,3,1200,0.15,2026-06-06 17:32:57
f0353e0c-badf-42a5-9a88-ab73e218e701,86cb74e0-e88a-4b70-be30-221ed136450d,169,purchase,101,Laptop,Electronics,Rwanda,desktop,facebook,2,1200,0.1,2026-06-06 17:32:58
d5bc0a33-f73f-4420-acf4-a223d21a6e53,5b8b48ce-2f17-4da5-ac0e-01820c0262c9,915867,view,101,Laptop,Electronics,Kenya,desktop,organic,1,1200,0.1,2026-06-06 17:32:59
644c0935-e07f-4638-b92a-db92e4732584,d21d4611-39aa-409a-9de7-26de7e646874,487314,purchase,103,Keyboard,Accessories,Nigeria,mobile,google,1,70,0.14,2026-06-06 17:33:00
5af91147-cb18-4b74-b094-dfa4f546ce65,54ca9f85-5752-476d-8e20-d9905249641c,868278,purchase,102,Phone,Electronics,Ghana,mobile,facebook,5,800,0.1,2026-06-06 17:33:01
b228e794-5d7a-4a6f-8a4c-2a090d178672,9f12d915-4c7e-4705-b50e-52d5ee9159fc,122709,purchase,104,Mouse,Accessories,Rwanda,mobile,facebook,2,40,0.1,2026-06-06 17:33:02
a7c0c3ce-006d-4048-955f-ba321994b0b8,3dd453ef-cd97-4efe-b6c2-5d72720b2f31,364,view,103,Keyboard,Accessories,Ghana,mobile,google,3,70,0.05,2026-06-06 17:33:03
a1c8bc6e-7dd9-422d-a9bb-eb55db13b765,089f7def-2f15-4299-8320-5dedc0e2094d,892190,purchase,103,Keyboard,Accessories,Rwanda,desktop,google,2,70,0.14,2026-06-06 17:33:04
b398aa53-4737-4be9-a2f8-a873797b9849,283d0ffb-f7d9-4c66-929e-284f2d30eefa,852712,purchase,104,Mouse,Accessories,Kenya,mobile,organic,4,40,0.13,2026-06-06 17:33:05
f079aa7b-2015-4997-bef1-25f5f023c9f0,662278b4-2073-4d6a-b95b-47f304b7585f,791168,view,101,Laptop,Electronics,Rwanda,desktop,facebook,4,1200,0.1,2026-06-06 17:33:06
f6cdf6fb-c2f1-417b-92ea-b4993fc01209,fc3f68d5-f1b9-44bc-90fc-94b0542f2717,567,view,103,Keyboard,Accessories,Ghana,mobile,organic,2,70,0.2,2026-06-06 17:33:07
436e456b-db5a-44ad-911b-9c3797606be3,5c9ad438-8f60-44fe-b2b9-ecbf9bac9d64,911914,view,104,Mouse,Accessories,Kenya,mobile,google,3,40,0.17,2026-06-06 17:33:08
56ec769f-ac81-4b91-acc4-487b07c3e57d,7340a7e4-cb71-489d-baa8-82a0cd4b3550,480,view,102,Phone,Electronics,Nigeria,mobile,google,2,800,0.11,2026-06-06 17:33:09
11207c9b-aad4-41bb-a3c2-4a46ea933ba5,ded3eec6-287f-409d-92f3-09544f6ab67b,440,view,101,Laptop,Electronics,Nigeria,desktop,facebook,2,1200,0.16,2026-06-06 17:33:10
b5bb8592-ac03-48d7-afc8-1e9c3ed0b795,68615fe2-12a8-4700-b641-ddedddef9787,143147,purchase,103,Keyboard,Accessories,Ghana,mobile,google,3,70,0.07,2026-06-06 17:33:11
352b769f-e3e7-46f3-a7ca-7da79e38f2a8,5e46f112-2537-47cb-bbd3-8b59cad54bdf,756432,view,104,Mouse,Accessories,Nigeria,desktop,organic,5,40,0.08,2026-06-06 17:33:12
a5d148a5-e157-44e6-ba5a-35db6e7d1e71,a75f3d65-f1ef-422e-b1f8-dc4bc1edb4fc,983259,purchase,102,Phone,Electronics,Rwanda,mobile,organic,4,800,0.09,2026-06-06 17:33:13
d8c6ca06-beb8-4710-9fae-c99d484cab96,c91c22ea-862e-451a-b60a-244d99fb903b,320,view,104,Mouse,Accessories,Ghana,mobile,google,1,40,0.01,2026-06-06 17:33:14
c0a3db92-aafa-450b-b1c9-e9b5fc1c89bd,48e59c1d-b07e-47c5-93de-1d56f916b8c6,159932,purchase,103,Keyboard,Accessories,Ghana,desktop,organic,3,70,0.07,2026-06-06 17:33:15
1a1e2932-69a7-4aa4-98ce-a8e99082e9f8,a8325ba7-e81a-485d-845c-888dcff69fa1,378136,purchase,104,Mouse,Accessories,Kenya,desktop,organic,5,40,0.2,2026-06-06 17:33:16
179e3d41-7c65-48e2-8e1e-0618fdd903ae,daf3628c-a9e0-41fa-822b-415f2ad99914,584153,purchase,104,Mouse,Accessories,Rwanda,mobile,organic,5,40,0.05,2026-06-06 17:33:17
8e24468d-6394-4c4a-a67c-2be7e6b96449,a442babf-7208-44d3-b31a-90a76d6a6f0b,700746,purchase,101,Laptop,Electronics,Nigeria,desktop,facebook,2,1200,0.06,2026-06-06 17:33:18
9c0bfa37-413b-42ea-a72a-ff0e8214e38e,331e9ac7-1cc8-4724-8e6e-bf9ff9266b7e,267,view,103,Keyboard,Accessories,Rwanda,desktop,organic,2,70,0.14,2026-06-06 17:33:19
a5d18351-866d-4f54-967c-90251ceb8260,cf53841f-6613-4911-8f02-c21dc0dfc73c,239,view,104,Mouse,Accessories,Ghana,mobile,facebook,3,40,0.11,2026-06-06 17:33:20
31f9f01a-52f3-4b85-838b-0bf878c223e6,2788d129-94a4-449c-8865-48f403d42be6,796144,purchase,104,Mouse,Accessories,Rwanda,desktop,facebook,1,40,0.12,2026-06-06 17:33:21
800a6399-44b5-4982-a601-d4ee32683e8c,7dfcd6e1-181f-40f6-8723-7ef50de7dd4b,570,view,103,Keyboard,Accessories,Ghana,desktop,organic,4,70,0.05,2026-06-06 17:33:22
