event_id,session_id,user_id,event_type,product_id,product_name,category,country,device_type,traffic_source,quantity,price,discount,event_timestamp
cc4a9a9e-84c7-43af-8917-ce3c94f5260a,178b4198-7d89-4ee1-91bd-2b46cbaa9c24,264743,view,103,Keyboard,Accessories,Ghana,desktop,google,2,70,0.08,2026-05-15 18:19:07
9e023644-b798-496b-a6c1-fd7638d0dc1c,7418546f-49e3-411d-9e3e-71dd83fa2726,470,purchase,104,Mouse,Accessories,Nigeria,mobile,google,2,40,0.09,2026-05-15 18:19:08
ac7c3bdf-8922-4d03-8ce4-e2153d8cbc48,0ec8fb16-143a-4e36-8291-8edb82203d41,494,purchase,102,Phone,Electronics,Nigeria,mobile,google,2,800,0.16,2026-05-15 18:19:09
ec1069da-15a7-4df3-ba35-aefcac3195b5,c6bba268-c276-4ab1-b852-c15a22b3b10b,286,view,102,Phone,Electronics,Ghana,mobile,google,4,800,0.16,2026-05-15 18:19:10
c0f53f42-25a8-46e3-b66a-7eb5fc3b052d,a0cce1dc-c895-4af9-ac92-436e110b1806,444273,view,104,Mouse,Accessories,Ghana,mobile,google,5,40,0.01,2026-05-15 18:19:11
b47e0fb8-08c9-40e8-898b-15a540f95c7c,deeaf8f0-5036-4a64-a67b-adab71fc4c39,941710,view,103,Keyboard,Accessories,Nigeria,desktop,google,4,70,0.11,2026-05-15 18:19:12
ab9ac81b-8744-4f1a-95e2-60156e0559d2,7db06b01-ec2e-440f-a466-47d9493a0aaa,276425,purchase,101,Laptop,Electronics,Ghana,desktop,google,4,1200,0.13,2026-05-15 18:19:13
8baa0a88-5f59-4f68-a6bb-b8c179534af9,38239ace-50c9-4341-be38-4f5b8efe8bc6,267,purchase,104,Mouse,Accessories,Nigeria,desktop,google,1,40,0.13,2026-05-15 18:19:14
b7675830-dc62-4ac5-9208-bed37fc3d34e,679e85f8-b2b7-46c9-865f-8a8e37c5f028,618578,view,101,Laptop,Electronics,Rwanda,mobile,organic,4,1200,0.18,2026-05-15 18:19:15
1d8fc87e-3701-4250-a489-ed68accfc31f,47a0f2d3-4d0e-48e3-85cd-c8814ba2ba73,656,view,101,Laptop,Electronics,Rwanda,mobile,organic,4,1200,0.06,2026-05-15 18:19:16
9349ab45-ce2a-4816-b418-587bab356363,ae25a33b-1d69-430d-8eea-d58655cdcdab,98107,purchase,104,Mouse,Accessories,Rwanda,mobile,facebook,3,40,0.0,2026-05-15 18:19:17
ca55bf3e-210c-426f-a187-2f71935b9372,c4da76a1-a76b-4893-b588-de47e35ccb74,304015,view,104,Mouse,Accessories,Rwanda,desktop,google,1,40,0.17,2026-05-15 18:19:18
d9daf068-8c8f-44cb-a3ab-f56c8d4fd687,ffd5bf36-0de1-4a84-8938-5f91ca971476,568112,view,104,Mouse,Accessories,Nigeria,mobile,google,4,40,0.15,2026-05-15 18:19:19
795dc6a4-6315-416a-a34b-1a5191af49dc,6d5c7f32-896f-48c3-b80b-133b540b1390,35012,purchase,102,Phone,Electronics,Nigeria,desktop,organic,5,800,0.06,2026-05-15 18:19:20
755c15f2-9b9b-45f0-af92-588813dfcb33,b5f13be2-0ce2-488a-ba89-9449901cfb28,13,purchase,102,Phone,Electronics,Rwanda,desktop,facebook,4,800,0.17,2026-05-15 18:19:21
32a5a9e8-c9c4-4b90-b466-e182fd41b53c,089d22be-775b-48ac-93d8-3ba281c325b7,781177,purchase,102,Phone,Electronics,Kenya,mobile,organic,4,800,0.17,2026-05-15 18:19:22
e8d06ea5-1ec8-4d32-abf8-42c6b9cca8ef,e2fa59ab-23f9-471c-9192-669562cd31b8,432,view,101,Laptop,Electronics,Ghana,desktop,organic,5,1200,0.19,2026-05-15 18:19:23
1ddaa507-b47a-49bb-b8f0-be070c02df0e,efe17688-eb13-409f-b324-9e2b8e158edb,5489,view,104,Mouse,Accessories,Ghana,mobile,facebook,1,40,0.13,2026-05-15 18:19:24
96fb673a-3398-480a-92c5-757c23ff9b42,c1887814-552e-4b35-b49d-86adf28f6075,655192,view,101,Laptop,Electronics,Nigeria,mobile,google,4,1200,0.16,2026-05-15 18:19:25
62ca0fa3-53d5-4ec7-8495-020ce9dc751a,a0ee7ee2-cf2d-4e8a-9b39-fa6cc8a9fe25,382310,purchase,101,Laptop,Electronics,Kenya,desktop,google,1,1200,0.14,2026-05-15 18:19:26
f3be0d78-31cc-4325-af34-5b80d46db5a2,0e1a3c5f-08ec-47cb-9074-f1e35aeb706e,14542,view,101,Laptop,Electronics,Ghana,mobile,google,2,1200,0.05,2026-05-15 18:19:27
87631b6b-6170-408a-9ce5-5ab66703fcb1,b95cf2ad-748a-4e55-b741-54fdc0dba05b,453,view,104,Mouse,Accessories,Nigeria,mobile,facebook,2,40,0.15,2026-05-15 18:19:28
845ff433-7e3d-4ad6-9537-0002d4d276e9,5aa4965d-215a-40ad-9573-35fa56cd48ee,565570,purchase,102,Phone,Electronics,Rwanda,mobile,facebook,1,800,0.07,2026-05-15 18:19:29
eea4a408-8f96-4ba4-93dd-345b767d94d3,8e3270d0-f871-4944-815d-7f4bed74bf9c,404,view,101,Laptop,Electronics,Rwanda,desktop,facebook,2,1200,0.09,2026-05-15 18:19:30
f56bc1f0-ba40-4d51-9520-1aeae8191b79,774ed681-0d6f-410c-8072-4744d6d3da5a,908,view,101,Laptop,Electronics,Nigeria,desktop,facebook,2,1200,0.04,2026-05-15 18:19:31
297dcf6d-acc8-4912-9e3b-22e483edbdd8,8beb3d18-eb35-48d0-9aba-b3add70fb2a7,61658,view,102,Phone,Electronics,Ghana,mobile,facebook,1,800,0.12,2026-05-15 18:19:32
14cd4e68-9804-489d-a435-a885600bce1a,b52784c2-28ea-4c9d-bfe2-a6ce644a08cb,111193,purchase,102,Phone,Electronics,Rwanda,mobile,facebook,4,800,0.02,2026-05-15 18:19:33
62e5337d-4ac5-4856-902a-ccdd135c4b32,0736f6f7-c0b9-45de-a8b6-11db38b8044a,360,view,104,Mouse,Accessories,Ghana,desktop,facebook,4,40,0.01,2026-05-15 18:19:34
deed7540-bba5-4e54-942f-dae25922b7a9,e744816a-ebc8-4583-82fd-caa975b0cb02,230607,purchase,104,Mouse,Accessories,Kenya,mobile,facebook,5,40,0.18,2026-05-15 18:19:35
f77e48b8-f255-4522-8533-e1b58ed7c706,c0eb3280-8c3f-43c8-977b-6117edeca4c1,272963,view,103,Keyboard,Accessories,Ghana,desktop,organic,2,70,0.1,2026-05-15 18:19:36
a12d366b-d956-45f2-a977-c688dbd46aba,53415298-907f-45cc-a546-ff7c0b2a6182,702398,view,102,Phone,Electronics,Rwanda,desktop,google,2,800,0.06,2026-05-15 18:19:37
2df2cf47-a92e-4a5f-838b-7f0f7563b017,8fce1f1c-e0b9-46cc-b32d-3bf50a60dc74,272178,view,101,Laptop,Electronics,Nigeria,desktop,facebook,4,1200,0.11,2026-05-15 18:19:38
5c0e098b-8b39-45d0-a13c-efaa1b99f2ed,e60b4333-42a9-421d-9351-4df60da912b3,315,purchase,101,Laptop,Electronics,Nigeria,desktop,organic,2,1200,0.06,2026-05-15 18:19:39
189e5dcc-fcae-4644-aa7c-6494f55e1bf8,c76cd330-5f1a-4b05-9f16-39670f194575,774,purchase,102,Phone,Electronics,Nigeria,mobile,organic,1,800,0.17,2026-05-15 18:19:40
67f1d005-2ec1-4dde-9790-5e0ee9532434,00fb4400-4765-4f37-be0f-a08ea30d8073,761278,purchase,102,Phone,Electronics,Kenya,desktop,google,1,800,0.14,2026-05-15 18:19:41
097cf7aa-923c-4f0c-9455-709e247f1848,57bf4790-285d-47c5-ae1d-94855bd725e1,373,view,102,Phone,Electronics,Nigeria,mobile,facebook,5,800,0.06,2026-05-15 18:19:42
584eb7dd-6e88-4d97-876a-150849d5618d,e0d9d355-421c-445f-9ed8-59f75e984795,840958,purchase,104,Mouse,Accessories,Nigeria,mobile,organic,1,40,0.12,2026-05-15 18:19:43
d57d64aa-fbdf-4228-9b38-db8e3e58c1d4,3073b614-eda6-4cc6-b99d-a68a497603f9,620789,view,103,Keyboard,Accessories,Ghana,mobile,organic,5,70,0.05,2026-05-15 18:19:44
ccc11b66-2bbf-4c6b-b402-5f28cb8de353,98c2a1e8-c4a2-4161-954e-8e3989040661,41819,purchase,102,Phone,Electronics,Rwanda,desktop,google,2,800,0.06,2026-05-15 18:19:45
d5f3a41c-cc44-4b0a-a9ca-b98eb9715482,9dec8e70-cc5e-46b2-8678-1ce6b1eb0b42,959909,purchase,102,Phone,Electronics,Ghana,desktop,google,2,800,0.04,2026-05-15 18:19:46
ebc94f63-f16b-463f-ae72-1c09414f3f31,b11dcac9-5279-4703-a4d8-0bffc8b4930d,27731,view,104,Mouse,Accessories,Rwanda,desktop,facebook,4,40,0.14,2026-05-15 18:19:47
848e531f-9d08-4896-bbf1-279c01b7a9bf,67ebadb6-0cfd-4f32-a319-1ce2399609ed,608942,view,102,Phone,Electronics,Rwanda,desktop,google,5,800,0.11,2026-05-15 18:19:48
