event_id,session_id,user_id,event_type,product_id,product_name,category,country,device_type,traffic_source,quantity,price,discount,event_timestamp
62ca25b7-7768-4971-a67f-123b69e70323,1b10041e-d905-49ab-8bda-394ee238107c,330775,purchase,101,Laptop,Electronics,Rwanda,mobile,facebook,3,1200,0.01,2026-05-23 18:15:47
132c93e4-d8bf-4c10-99d3-a31bd2ec7b49,5c1c3d85-e365-47dd-89f3-072052d0759e,205152,view,101,Laptop,Electronics,Rwanda,mobile,organic,5,1200,0.05,2026-05-23 18:15:48
b06aa229-42b0-4c58-891e-8e70e988b3e3,420122cc-fb83-4c12-ad33-3a5608c3ab90,807249,purchase,103,Keyboard,Accessories,Kenya,desktop,organic,4,70,0.18,2026-05-23 18:15:49
cb9b83ed-d661-4bbc-bd80-18c89592a443,27b9392c-5bff-4a31-940d-f4c3c70b9a8d,693233,view,101,Laptop,Electronics,Nigeria,mobile,facebook,4,1200,0.02,2026-05-23 18:15:50
2edb32e2-4547-4fbb-9bfc-f8a3300ce194,161f0353-0fef-4ae1-be45-d4b8bb775e6b,83433,purchase,104,Mouse,Accessories,Ghana,desktop,organic,2,40,0.02,2026-05-23 18:15:51
305a8aef-7f2c-4a8a-aca2-77483454893c,00e0be9d-33f9-4269-9015-cb8836819eb3,184437,purchase,103,Keyboard,Accessories,Kenya,desktop,organic,2,70,0.04,2026-05-23 18:15:52
e13b5253-08b9-4f47-872f-4bdfd22a48e1,663e71ff-8d8e-4e74-9c3d-229ee3fdb4fa,544336,view,103,Keyboard,Accessories,Rwanda,mobile,organic,5,70,0.01,2026-05-23 18:15:53
9eadb0f1-0a8c-4977-8009-a7ed21e04736,6dbec2ab-38b4-4d9f-909a-d3c4e6eff175,484397,view,103,Keyboard,Accessories,Kenya,mobile,google,3,70,0.15,2026-05-23 18:15:54
78308318-de1d-4047-ab63-503d44cc3f41,f8ab8ecf-9f32-4595-8292-656547acb27c,575,purchase,103,Keyboard,Accessories,Kenya,mobile,google,4,70,0.07,2026-05-23 18:15:55
109f0381-e82b-4a8d-9116-e496524636cb,2da32e76-687b-470e-9e01-ec355b24fff9,895617,purchase,101,Laptop,Electronics,Nigeria,mobile,facebook,5,1200,0.05,2026-05-23 18:15:56
71219bf6-cf11-44d8-a16c-421a616941d6,3a70c490-a707-4ea8-ae1a-3dd0f10fac0f,56,view,103,Keyboard,Accessories,Rwanda,mobile,organic,3,70,0.13,2026-05-23 18:15:57
6830cbd1-7ace-4835-aaf3-79b47a23e425,44307e5c-a0d2-4b25-9e65-bff709b56233,628587,view,102,Phone,Electronics,Nigeria,mobile,organic,5,800,0.03,2026-05-23 18:15:58
e5c805c0-f837-4b51-ba6d-3dd2ed883853,30450914-e8ba-4291-91d6-27f4874f1ee0,538317,purchase,101,Laptop,Electronics,Ghana,mobile,google,4,1200,0.06,2026-05-23 18:15:59
0d46592f-c709-4db8-a815-bf56857486bb,8c8cfa5c-6d17-4512-aca9-5627d0236ed5,892,view,104,Mouse,Accessories,Rwanda,desktop,organic,3,40,0.11,2026-05-23 18:16:00
cfc7925f-765f-4410-942e-3f4caf022277,44495b24-f503-44ea-9160-675fb8ca12db,116524,view,101,Laptop,Electronics,Rwanda,mobile,facebook,2,1200,0.13,2026-05-23 18:16:01
50c05e7a-f3ed-4674-9581-bd1eeb09ac89,4bc8d428-d7f8-4818-a3ec-5e7d9c7dc369,627932,view,103,Keyboard,Accessories,Nigeria,desktop,google,1,70,0.1,2026-05-23 18:16:02
a3ba1ae9-fd6d-42d0-8796-78e290adabac,ce16e0f1-8abe-4992-ad6a-4781f88d78e5,135,view,104,Mouse,Accessories,Ghana,desktop,google,3,40,0.2,2026-05-23 18:16:03
4ab6b268-12de-4a60-8d2c-ce633b6dede0,89f5b4bf-d486-44a8-9d59-f94a51ad828c,978955,purchase,101,Laptop,Electronics,Kenya,mobile,organic,2,1200,0.18,2026-05-23 18:16:04
d2bbee2c-6cf3-4d48-98c5-f5b719228bda,12ff2720-8f6a-44ed-9a2e-438df8faadc4,287,view,102,Phone,Electronics,Rwanda,mobile,facebook,2,800,0.07,2026-05-23 18:16:05
2d6172be-526e-4d86-8909-82803bd793e3,139b4f34-ca17-433d-af8c-32f811db875e,445,view,102,Phone,Electronics,Rwanda,desktop,facebook,3,800,0.09,2026-05-23 18:16:06
f89037cf-ef07-4641-bb7b-72cfcf358f95,04280ab5-6b0f-45aa-9e31-520dd1718139,686358,purchase,103,Keyboard,Accessories,Nigeria,desktop,google,2,70,0.02,2026-05-23 18:16:07
bc21a639-3b75-4938-8acc-ccebfbec8470,3ae1f37e-c70f-4f95-995d-64998d0c7e79,871810,purchase,101,Laptop,Electronics,Nigeria,desktop,google,3,1200,0.19,2026-05-23 18:16:08
0935b3a7-9d20-4a56-99bc-e9578cf7cb9f,bf704fa7-f3d6-4960-bf4a-2d4ea6a82b97,837,purchase,102,Phone,Electronics,Nigeria,desktop,facebook,5,800,0.03,2026-05-23 18:16:09
5a04cf04-a54a-4c40-8ea1-dcff2675aade,6da0bc3f-115d-494a-8c65-c843c56b6f1e,706501,purchase,103,Keyboard,Accessories,Kenya,desktop,organic,1,70,0.07,2026-05-23 18:16:10
389c0e6f-138f-4e0e-8f34-26b32169aad1,23608f47-0ed2-4604-b9fc-2c253a697aa0,64,purchase,103,Keyboard,Accessories,Ghana,desktop,google,3,70,0.18,2026-05-23 18:16:11
9bbbe404-e47e-4d17-aabd-8afe496b9c54,6ee386fc-b0f4-4cad-b1cb-de6dbc1644f8,994213,purchase,101,Laptop,Electronics,Nigeria,desktop,facebook,3,1200,0.12,2026-05-23 18:16:12
197b75db-3c0a-4e0b-914b-574ec2fa4dad,8f8fe8eb-49ca-4d4d-b279-a83c5012b038,795889,purchase,103,Keyboard,Accessories,Rwanda,mobile,google,1,70,0.18,2026-05-23 18:16:13
006402f8-9044-478d-80f3-1d7b2c7ab2b9,3fe65c11-edc3-4c33-9a3d-96b0572cce2c,291050,view,104,Mouse,Accessories,Rwanda,mobile,organic,4,40,0.06,2026-05-23 18:16:14
c7e7b8a0-39e3-4dfa-8c10-f8aaf96d83e5,573e5c19-1c30-46b4-9ef3-15e8ba2301d7,845,view,103,Keyboard,Accessories,Ghana,mobile,facebook,5,70,0.15,2026-05-23 18:16:15
0d86cbfe-b13f-43a3-b86f-032842c636ce,dce536ff-2fea-4bc7-8c85-770b703928b0,461,view,103,Keyboard,Accessories,Nigeria,desktop,google,3,70,0.19,2026-05-23 18:16:16
6aafc0fe-826d-4956-9dba-64300a31a9a3,620afac8-daab-4557-b0fa-f51655c99d45,875555,purchase,103,Keyboard,Accessories,Rwanda,mobile,organic,4,70,0.14,2026-05-23 18:16:17
