event_id,session_id,user_id,event_type,product_id,product_name,category,country,device_type,traffic_source,quantity,price,discount,event_timestamp
38e97a32-2868-4836-a1b8-8dc5e416704b,bcad1e21-3820-4633-904b-c48f726f48c5,196571,view,104,Mouse,Accessories,Rwanda,desktop,google,4,40,0.04,2026-06-06 18:39:07
5e61d27b-ff7e-4d9e-a6fb-fa511f131f98,73cb04a8-96ef-4492-b52a-327abc31670e,954,purchase,104,Mouse,Accessories,Nigeria,mobile,organic,3,40,0.05,2026-06-06 18:39:08
8cd02d2f-47cc-4c7f-b51b-99d56cb8bf98,051a2015-34b2-4c03-bd95-7c92349b2b9d,836,purchase,104,Mouse,Accessories,Nigeria,mobile,google,2,40,0.01,2026-06-06 18:39:09
bd3a6a77-ee8d-4cd0-ab2c-fc679b1657d5,828a8230-12d0-4b48-94c6-b5c9c51a838c,713331,view,104,Mouse,Accessories,Rwanda,mobile,facebook,3,40,0.19,2026-06-06 18:39:10
a8df371a-3ebd-4712-91df-6a962dc58398,2be770dd-49f8-4410-9ce4-b4cd89f4fab6,655277,purchase,102,Phone,Electronics,Nigeria,mobile,facebook,2,800,0.07,2026-06-06 18:39:11
cd0127cf-d5c3-4533-a742-a721e918fc94,fd7ee33d-5a33-4c1c-aa48-8f1400cfd33a,767133,purchase,101,Laptop,Electronics,Ghana,desktop,google,3,1200,0.02,2026-06-06 18:39:12
f3c2be17-be87-4d22-90b0-7a88011e375a,d0c9b372-354d-4e81-ae7c-78bb20dbe49d,351663,purchase,101,Laptop,Electronics,Nigeria,mobile,organic,1,1200,0.13,2026-06-06 18:39:13
af78857f-6698-4b20-b6e1-5f9b97eb9577,047e2427-cd86-4868-ab62-110a81621a4a,826,purchase,101,Laptop,Electronics,Ghana,mobile,facebook,4,1200,0.09,2026-06-06 18:39:14
670b1cce-602a-4cbc-99b5-3883989f84c1,76826a41-0e84-4cb4-b2fd-a958f8736941,161794,view,102,Phone,Electronics,Rwanda,desktop,facebook,3,800,0.12,2026-06-06 18:39:15
d6cd9b8d-8841-4e1b-ab52-0fd9ff9ad228,6131a54b-d8ae-42b2-8dfc-0bfd415122fc,614689,purchase,104,Mouse,Accessories,Ghana,mobile,organic,1,40,0.13,2026-06-06 18:39:16
2f0841c5-89fc-4bad-81ce-41175c9cb611,f3232ca7-6a29-457c-ba6e-7a2d9695c154,977349,purchase,103,Keyboard,Accessories,Nigeria,mobile,organic,3,70,0.09,2026-06-06 18:39:17
e23e8104-3b01-4e9c-81ea-155390b14a66,6e96671c-f457-4a96-80e6-1443142b849d,587597,view,103,Keyboard,Accessories,Nigeria,mobile,facebook,1,70,0.1,2026-06-06 18:39:18
2c5d3d45-cb98-4668-a53c-97506b9d3546,da3828fe-673e-4aac-be8a-98afec17b2a0,730204,view,102,Phone,Electronics,Kenya,desktop,organic,5,800,0.19,2026-06-06 18:39:19
a21327fc-0ca1-48e8-b042-27501d7ecda2,66f825c5-029c-464a-b690-0094dd3226ae,141,purchase,103,Keyboard,Accessories,Kenya,mobile,google,4,70,0.03,2026-06-06 18:39:20
fc744139-eb35-48e8-b89d-df8c07843f06,769e0360-7e24-493d-a7a1-31f46087406d,641077,purchase,103,Keyboard,Accessories,Rwanda,desktop,google,1,70,0.13,2026-06-06 18:39:21
393aeb9e-b434-42bc-a944-d0bf49b20d77,41ad5d49-7def-4f6e-aa1d-58d648d49765,64013,view,104,Mouse,Accessories,Rwanda,mobile,facebook,1,40,0.12,2026-06-06 18:39:22
f1b2918e-f960-43cf-a0cf-66a47f57ffae,ed064bd5-8ed9-4b33-b2b3-85d97343542c,427,purchase,103,Keyboard,Accessories,Nigeria,mobile,facebook,4,70,0.1,2026-06-06 18:39:23
a5f29b90-5437-4e70-a2f2-3c9cad03c7db,1249dafb-ed65-48b5-9267-9523d820cefb,764148,view,101,Laptop,Electronics,Nigeria,mobile,facebook,2,1200,0.19,2026-06-06 18:39:24
d7941dd4-1e09-480f-b547-85951ef44e60,a69d2e9e-e2b9-4628-8837-81c71c9ce9ab,802298,view,102,Phone,Electronics,Rwanda,mobile,google,3,800,0.04,2026-06-06 18:39:25
4e41bd02-077e-4422-9941-26a7a71e401b,62214208-458c-4297-8f15-842f542dcaa7,248,purchase,103,Keyboard,Accessories,Kenya,mobile,facebook,1,70,0.16,2026-06-06 18:39:26
a262b0e9-7890-4559-93fc-8b26229cde6e,4f890dab-0b4e-4261-b139-03cc8ff1bd15,107773,purchase,102,Phone,Electronics,Ghana,desktop,google,4,800,0.13,2026-06-06 18:39:27
4541a2ab-808a-4820-8c16-17c5fcc1fd6f,085cd106-3ef2-47f4-b126-e0930891e1e6,36,view,101,Laptop,Electronics,Kenya,mobile,google,1,1200,0.03,2026-06-06 18:39:28
b6bdb7ad-4e7c-4cf2-8995-4ee47759fa5f,837639d6-4fd4-4fe1-ac07-65573bbf5c0d,818193,purchase,103,Keyboard,Accessories,Ghana,mobile,facebook,3,70,0.14,2026-06-06 18:39:29
833036d5-bac4-4c1a-bd86-5559eed1e4f2,1cf27741-1f83-4900-9b50-83d7b7f0306f,557432,purchase,104,Mouse,Accessories,Nigeria,mobile,facebook,1,40,0.01,2026-06-06 18:39:30
c90c6c62-14fd-4373-8ea7-54cd2415636a,e48c36ae-e4fe-484b-8fca-e93eede75bd2,490888,purchase,104,Mouse,Accessories,Ghana,mobile,organic,4,40,0.05,2026-06-06 18:39:31
469fd142-df68-4ff4-a709-a65bed8321fd,000bf74f-e227-47ca-a950-8143be96d436,76976,purchase,103,Keyboard,Accessories,Rwanda,mobile,facebook,3,70,0.19,2026-06-06 18:39:32
5f98d45c-8445-4a20-bf4f-21969c83e96e,a8d9b8af-aef7-4402-a108-9ea320215f52,579901,view,104,Mouse,Accessories,Kenya,mobile,organic,4,40,0.15,2026-06-06 18:39:33
3e60f47a-c915-45e5-a9c2-938f190a83da,befb7301-80dc-4239-a973-bbb2b9447a97,41655,view,102,Phone,Electronics,Rwanda,mobile,facebook,5,800,0.03,2026-06-06 18:39:34
e08984ea-13cc-4e86-a70c-97dd9bb1cacd,2aedd961-21d7-423d-aa8b-df09a615c78e,922773,view,104,Mouse,Accessories,Ghana,mobile,facebook,2,40,0.04,2026-06-06 18:39:35
26a5e1cd-dbdc-4ead-b535-49f2612eede1,b2f55288-547d-4844-80c4-d16bb6f28fae,779294,purchase,104,Mouse,Accessories,Rwanda,desktop,google,1,40,0.19,2026-06-06 18:39:36
86776537-ef6f-47c5-ae77-2f8297b87c46,fb51b87d-b476-4c2f-8715-917ccae232cd,237,view,102,Phone,Electronics,Nigeria,mobile,facebook,3,800,0.13,2026-06-06 18:39:37
efe569f8-190c-41cd-ac74-31e4b5db8204,6b099a08-90c4-4eda-8c1d-ede155a58227,876008,purchase,101,Laptop,Electronics,Kenya,mobile,google,3,1200,0.06,2026-06-06 18:39:38
5fe27a56-7a8c-4616-86c5-ceca0376bb46,b4f1b929-ba89-4218-bc07-0c264b65a3be,342698,purchase,104,Mouse,Accessories,Nigeria,mobile,google,4,40,0.01,2026-06-06 18:39:39
c54a3d85-fa4f-4ff6-ace5-f088385a6ed1,cf580b4d-fd7f-431b-b76e-aa63122ece9d,179,purchase,101,Laptop,Electronics,Kenya,desktop,facebook,4,1200,0.03,2026-06-06 18:39:40
a70ff570-fbce-4e71-8b2b-4bdd979d8840,659bafcd-d9b5-48cb-8e85-fe0cffcb7556,364677,view,103,Keyboard,Accessories,Nigeria,desktop,organic,3,70,0.02,2026-06-06 18:39:41
bff765b8-197d-4eb4-9965-0570568dd61f,f7853388-460f-4f7f-a172-4634e762b2ff,482693,purchase,101,Laptop,Electronics,Nigeria,mobile,organic,3,1200,0.07,2026-06-06 18:39:42
780e4802-2591-413c-bd72-a32beb604d0a,869299af-0db4-45fb-8e50-3dbfa1bde2c7,482636,purchase,103,Keyboard,Accessories,Nigeria,mobile,facebook,2,70,0.02,2026-06-06 18:39:43
5b629031-5197-4b52-8cc3-17a6bb48046b,07b6dcdf-20b3-4a7e-9e84-6a8c6958a2f5,717085,view,104,Mouse,Accessories,Ghana,mobile,google,2,40,0.13,2026-06-06 18:39:44
b9d1e952-9a27-455f-a7ee-7a81521a916a,0df3e88d-9b1c-4017-a6c6-a82d874c135b,146,view,102,Phone,Electronics,Kenya,mobile,facebook,4,800,0.12,2026-06-06 18:39:45
12aa8bba-c2fa-4d95-8dfb-df0856d9b6cf,ceddd735-a163-4695-8315-78e0ea005ec3,745761,view,103,Keyboard,Accessories,Kenya,desktop,facebook,1,70,0.08,2026-06-06 18:39:46
8c93340d-6de8-4dc3-9f80-13c7b8d44532,9b48dffd-bdef-4cf4-bce4-5732379fa878,569295,purchase,101,Laptop,Electronics,Nigeria,desktop,google,5,1200,0.15,2026-06-06 18:39:47
736ea95d-af65-48b3-9aae-b75f31b192a7,51c00444-011d-4155-abb5-400f4146524b,37740,view,104,Mouse,Accessories,Kenya,desktop,google,3,40,0.05,2026-06-06 18:39:48
9dfefc65-d8c1-478f-8326-039946ac08b7,6c9d7eda-0d53-4e43-9409-3d5aaef8ceba,231973,purchase,103,Keyboard,Accessories,Ghana,desktop,google,3,70,0.05,2026-06-06 18:39:49
40016a98-289b-42de-8f62-13b0024052ef,953b04d5-db0e-4c90-9702-4a82497f2d66,287647,purchase,103,Keyboard,Accessories,Ghana,desktop,google,2,70,0.15,2026-06-06 18:39:50
e0856ff9-adeb-4280-a5d1-e6408c57deeb,753dbe41-21c3-4f48-ae7b-cb978f7bfcdf,914,purchase,104,Mouse,Accessories,Nigeria,mobile,google,3,40,0.02,2026-06-06 18:39:51
9996c8ed-3aaf-4da8-8c74-6af5b7db609f,31a91ea8-38e5-48d2-a9a1-daeb82686af2,857,view,101,Laptop,Electronics,Nigeria,mobile,facebook,2,1200,0.06,2026-06-06 18:39:52
2d717680-4465-47d3-8fd0-a812138d7c14,c281262b-7f63-4ab4-98b5-a1c9369076ac,978,purchase,103,Keyboard,Accessories,Nigeria,mobile,organic,3,70,0.12,2026-06-06 18:39:53
998fed4e-a3f3-4b60-a939-e11826939c0c,7e7fe840-8db4-4a23-b30c-35ebbee60233,744,view,103,Keyboard,Accessories,Kenya,mobile,google,4,70,0.07,2026-06-06 18:39:54
9ac7c21c-2ff9-478b-9e15-255b87e46040,c3b57bfa-792b-40a1-912c-d3e93e25ee98,281776,purchase,103,Keyboard,Accessories,Ghana,desktop,organic,4,70,0.04,2026-06-06 18:39:55
dfd351f6-645e-42b6-86c8-ce3328a456fb,ffdb1e8c-8d72-4df9-8821-81f2c1bcf869,889136,view,102,Phone,Electronics,Nigeria,mobile,facebook,1,800,0.02,2026-06-06 18:39:56
0c56c73a-b1f1-46fd-8283-c8f0b992f5a4,bea7976e-0eb9-453a-a35d-742565b650f2,268083,purchase,104,Mouse,Accessories,Rwanda,mobile,google,3,40,0.14,2026-06-06 18:39:57
76a5ae45-7e73-4550-8074-b5731d8af372,976fd5fa-df0e-4130-b920-6b6d4f23115e,543005,view,103,Keyboard,Accessories,Nigeria,mobile,google,3,70,0.17,2026-06-06 18:39:58
