event_id,session_id,user_id,event_type,product_id,product_name,category,country,device_type,traffic_source,quantity,price,discount,event_timestamp
30023079-66e9-4552-a714-e2ebdcfdbe79,07e00d7f-9b3b-4c97-95c7-f815fa03efae,862,purchase,104,Mouse,Accessories,Kenya,mobile,organic,1,40,0.02,2026-05-29 09:32:27
0db03e75-ca64-48f8-b515-764e4c0f1f31,ee384fec-53b5-41f4-be64-c95e42ea0500,471466,purchase,101,Laptop,Electronics,Rwanda,desktop,google,1,1200,0.09,2026-05-29 09:32:28
fb75b65a-3880-4604-88b2-3e87c4a901a9,41aabafb-a781-44e1-9618-0a27aa9b16c9,160,view,101,Laptop,Electronics,Ghana,mobile,google,3,1200,0.17,2026-05-29 09:32:29
4210f1a2-40cc-466c-8deb-cdabaae40cb8,33e3d56d-6e70-4b8d-9847-d88519eb1995,344604,view,102,Phone,Electronics,Nigeria,desktop,organic,5,800,0.16,2026-05-29 09:32:30
ab74b95b-d9cd-4d0f-b08a-55fcd213115e,0613da0f-6fcc-4010-a3d5-bcc498723daa,231,purchase,103,Keyboard,Accessories,Nigeria,mobile,facebook,4,70,0.03,2026-05-29 09:32:31
25376d7c-0f8d-4780-a101-3421d0e34410,ecc7b286-79bd-41dc-9633-a0cba310cb34,740929,purchase,101,Laptop,Electronics,Rwanda,desktop,google,4,1200,0.03,2026-05-29 09:32:32
f56a0ffa-8988-4694-8cdf-4e5031e009b8,2835ca4a-5006-4dc3-be72-a01d86fc028f,922,purchase,101,Laptop,Electronics,Nigeria,mobile,facebook,3,1200,0.16,2026-05-29 09:32:33
2877a680-cf56-4a78-a244-d2938a89fc5f,672d76cd-f531-404a-93eb-630b2864e101,264144,purchase,104,Mouse,Accessories,Rwanda,mobile,google,1,40,0.09,2026-05-29 09:32:34
c6e65099-1c9b-470f-ae47-b0c619c756dc,43b4c0a4-4962-4dc5-b441-7150bc32192c,771,purchase,104,Mouse,Accessories,Ghana,desktop,organic,3,40,0.05,2026-05-29 09:32:35
f2d0f695-4f73-4698-9b38-c31e2779cfcb,1d012467-f1b6-40ca-9efc-f00316e2547d,172351,purchase,103,Keyboard,Accessories,Rwanda,mobile,facebook,4,70,0.1,2026-05-29 09:32:36
