event_id,session_id,user_id,event_type,product_id,product_name,category,country,device_type,traffic_source,quantity,price,discount,event_timestamp
434383c4-3f9a-4063-9d6d-67947014c0a4,3fa9d5a2-71d7-4da3-8017-943e03078124,40,purchase,101,Laptop,Electronics,Ghana,desktop,facebook,1,1200,0.09,2026-05-27 09:45:47
56b2bab1-fc0b-4094-971a-0666c7e62586,06db7159-2889-4928-9503-32f74b786261,667855,view,101,Laptop,Electronics,Ghana,desktop,google,5,1200,0.15,2026-05-27 09:45:48
aecad577-eedb-4ae1-8890-d206909fe243,1dcff717-04d7-4919-af56-f32f817673a4,336956,view,104,Mouse,Accessories,Ghana,desktop,google,5,40,0.09,2026-05-27 09:45:49
1c48faf4-c913-4647-a2a6-6bea358bccaa,d66e6770-7289-4aa4-83d0-93916bf4886d,824318,view,104,Mouse,Accessories,Rwanda,desktop,organic,3,40,0.08,2026-05-27 09:45:50
440c1a2f-3496-4967-8bb1-f5c73dd7b9c1,0f12c5be-c299-477c-a19c-1d389d90ea06,35,view,101,Laptop,Electronics,Nigeria,desktop,google,2,1200,0.12,2026-05-27 09:45:51
b33a807e-ea1b-42c3-8e47-afdd89ee9882,b6dbb5ae-eee9-4dac-a6c1-663481f08d39,289144,purchase,102,Phone,Electronics,Kenya,desktop,google,4,800,0.06,2026-05-27 09:45:52
cd644b26-6dea-47ac-98b3-2bde3a63302f,9d3bbdb3-373e-4252-ae22-bf15d3ec1374,874724,view,101,Laptop,Electronics,Kenya,mobile,organic,4,1200,0.01,2026-05-27 09:45:53
f57a538a-6756-4c5b-a6cd-a815691e5243,e28b543b-a355-4fbe-b6e8-187cfdab8c0b,923,view,104,Mouse,Accessories,Rwanda,desktop,organic,2,40,0.12,2026-05-27 09:45:54
b2644b64-aa6b-4779-9c16-8f04fce3c0fb,e02d7044-ca56-46fe-ac59-911681906bc9,278,purchase,102,Phone,Electronics,Rwanda,desktop,google,1,800,0.02,2026-05-27 09:45:55
ddee564e-d9b1-46e5-ae14-48ae16bd872e,82a996fa-47ea-44df-b356-354f4f64c2b1,689457,purchase,101,Laptop,Electronics,Ghana,desktop,google,4,1200,0.19,2026-05-27 09:45:56
f07087d5-34ff-4e48-85ce-c38f65f58350,022a7327-ec39-4a64-ae9c-0a71965b2055,925473,purchase,103,Keyboard,Accessories,Kenya,mobile,organic,5,70,0.08,2026-05-27 09:45:57
c6fa03d0-aa67-4e49-b681-e45ff0a9a868,7dadc0d5-ebdd-49d1-9615-32b866eacd44,824920,purchase,102,Phone,Electronics,Ghana,desktop,facebook,5,800,0.06,2026-05-27 09:45:58
